lat,long
33.968988,130.935277
-6.14292,106.91911
46.052965,14.500502
14.6701,121.044753
-21.13227,-48.010511
-32.052147,-52.155363
40.19667,29.04064
50.686775,3.171367
41.650254,-0.858874
43.533657,-6.512408
51.385107,-3.33456
-5.16934,119.41424
14.633163,102.781238
39.950376,-81.96633
3.127542,101.747054
36.994725,35.325428
48.012195,0.133094
32.839884,-96.564904
-22.523324,-43.196788
19.559513,-99.135871
50.254083,11.212245
25.330519,51.500612
43.17167,-2.63825
62.013061,129.677138
7.103185,-73.126913
34.981567,136.642255
37.899244,-4.757024
-7.437307,109.257677
22.5333,114.1333
-9.652916,-35.738212
14.536265,121.060647
28.540091,77.390721
2.416784,102.192838
-23.981069,-46.198222
-22.922928,-43.193052
36.416388,-76.374512
39.919031,-74.935164
38.223314,-85.794757
38.356552,-0.487068
43.249294,2.315607
39.796491,-86.036604
33.165741,131.540563
-23.557755,-46.634525
-6.4182,106.729784
48.953217,2.910348
-3.360081,-64.72322
14.429673,120.97544
53.644014,-1.737302
-28.305553,-54.257201
55.636418,37.212427
25.015858,121.626645
55.944445,-4.734941
50.804413,2.056332
18.812234,-98.953725
3.181235,101.672614
48.818095,2.318762
-31.477928,-64.215398
-7.002916,110.471374
35.693578,139.706202
10.303805,-65.9884
1.412582,110.332211
39.907817,-86.127799
11.211245,-74.162783
14.882133,103.539088
49.093883,6.168867
41.708051,-93.47293
34.639136,135.625882
51.471032,-0.361478
1.508913,103.688547
-1.729292,103.226542
13.923047,100.594575
-1.421193,-48.464519
35.736768,139.67089
52.634815,-1.158344
37.349236,-5.844282
-25.534063,-48.54683
37.510018,126.786181
22.5333,114.1333
40.371935,-3.645873
48.841179,2.328055
49.257614,2.410004
40.451098,-78.094359
14.645614,121.109923
36.918929,34.894374
15.806082,102.027802
42.131935,-72.527596
14.55453,120.993456
41.014364,28.947794
38.923381,-77.04354
14.739232,121.016483
44.780665,20.544935
56.311821,38.136374
60.619851,16.733136
41.021037,29.039705
-7.63603,111.51924
51.293528,4.550656
-1.327245,36.80069
34.676222,135.503693
41.040164,28.894515
30.003205,31.13912
13.739022,100.549099
-20.143968,-40.243431
3.487192,101.916302
40.892948,29.221474
33.973881,-83.43625
-21.756438,-41.330626
34.809907,134.591694
1.462061,103.909687
34.395653,135.29999
-29.667054,-51.163971
52.018507,-1.310021
-7.7532,110.45104
-5.110028,-42.825232
39.918788,-82.863117
35.032412,137.278403
34.967096,135.772691
-22.805225,-45.201289
35.530171,139.731441
59.91702,30.2817
13.84648,100.537931
48.997219,30.45274
42.957221,-77.058379
44.596023,10.718725
-33.440434,-70.582131
14.612648,121.119354
40.330778,-8.838335
39.658174,27.873695
-34.487452,-58.712694
-6.418334,106.737468
30.11469,31.341463
34.877901,138.266718
-7.43562,109.5565
4.038986,9.69137
35.242092,-80.877703
-6.86002,107.916997
50.900948,-1.012325
2.229464,102.258059
-6.19306,106.63686
13.782323,121.063123
-5.139033,119.493993
39.919665,-83.823569
33.655414,-101.704882
13.762724,100.537101
51.895033,4.416917
14.561342,121.013163
3.201854,101.641229
41.087392,28.874652
14.637451,-61.039335
52.477631,-1.898789
-7.810528,110.357646
35.938723,-78.620384
-23.473901,-47.482723
14.536473,121.008981
14.568036,120.985247
40.150776,26.402271
14.671419,120.933624
-22.729362,-43.453645
-25.417429,-57.456407
10.354748,123.914661
40.877398,29.253933
13.746019,100.53401
36.553853,29.115418
-8.758466,115.173971
50.828215,-0.100426
-32.04804,-52.131831
-22.832389,-43.091105
52.663948,1.288488
-5.12058,119.41819
52.386214,4.881574
14.344848,120.94899
14.612442,121.112834
36.060923,136.500559
43.206833,141.768583
-6.138768,106.859384
38.674976,-78.153656
-22.69223,-43.576763
38.161776,-85.684921
-22.468319,-43.829857
-7.270838,107.907373
34.509168,134.166847
-13.734887,-39.146612
35.133952,134.346089
40.383146,-3.725205
33.752424,130.714979
-7.94279,112.61977
-20.261565,-40.266048
31.459485,74.408914
7.077283,125.615308
-23.631426,-46.598813
36.415353,28.153413
40.435641,-3.659412
-8.660232,-36.325475
43.554073,-79.719484
-6.15855,106.90182
46.217341,6.126677
1.49737,124.84445
-8.445975,115.345322
-6.291926,106.894505
-6.563504,107.760617
41.688837,-83.554316
-34.956027,-57.91735
-7.53189,110.604016
14.283052,121.105925
35.013432,-85.239826
-6.277327,106.862832
36.730949,-4.43446
35.659864,-97.55425
48.09062,-1.637696
39.268194,-82.998859
53.388509,-2.605197
14.977153,120.536295
28.44796,-82.615359
5.188621,97.14936
40.784733,-74.017523
32.645682,-96.897566
12.137659,-86.212714
-6.15902,106.79164
41.754538,-70.041135
36.233842,-115.154984
-6.179665,106.872614
-22.956085,-43.074557
10.490766,-66.873268
-8.09134,-34.917687
39.461209,-82.237549
41.221438,-8.605827
3.485601,101.135011
54.282332,-0.417016
34.395251,135.359338
39.568603,141.182522
34.89421,135.787201
10.384099,123.918746
41.029475,29.075779
36.291885,139.796835
14.799052,120.924326
40.807412,29.387604
-22.556692,-44.960475
35.274358,136.869915
36.731446,-4.463275
-7.653512,110.68264
34.102581,-83.931418
33.551761,130.204034
34.689574,135.830465
-33.483456,-70.554115
-23.010393,-43.303186
35.677205,139.881351
32.871702,-96.714079
-38.853377,-60.081563
10.731075,122.538104
36.787254,-2.77662
55.823146,-4.470653
14.27856,121.126026
-7.78249,110.37897
31.87907,131.430499
38.618973,27.399341
45.284755,-93.751557
-29.746903,-51.164999
12.425534,125.044054
35.515421,139.433667
26.542225,-77.076026
7.107726,125.644437
-2.588817,115.378462
-7.549305,111.683224
4.196396,103.434416
31.535756,34.458699
52.697511,-1.824986
45.712462,11.47949
34.715119,135.430448
53.38681,-2.602468
54.527381,-1.531628
-6.109232,106.922915
-20.655046,-40.507913
-5.159387,119.411591
30.414442,-86.795717
-7.687967,111.538713
2.919297,101.681128
33.461328,130.557714
35.532618,134.817481
38.666379,26.758019
47.095618,-0.248495
51.885596,6.175954
10.556504,7.451515
41.132979,-73.346472
-6.8451,107.27233
54.527381,-1.531628
14.367629,121.011092
36.602276,34.306201
41.777347,-87.746358
-12.990653,-38.475912
40.376779,-74.614296
48.901893,2.858248
13.140735,123.730196
30.414442,-86.795717
34.125239,133.65481
8.50206,124.630751
41.021908,28.774507
-6.570629,106.796014
19.298388,-99.698675
-23.138755,-46.586976
23.142781,120.279691
14.738226,121.146677
14.353527,120.926229
-33.018272,-71.496483
35.919945,139.764878
-6.24838,106.82257
-6.831862,108.477142
-20.981728,-49.225337
-29.997155,-51.048348
53.831249,-1.948948
33.708316,-84.411162
53.372928,-6.476079
35.820988,139.389421
-31.649161,-60.712798
51.889688,0.903789
54.931793,43.342659
34.387368,135.332371
-7.761422,110.392892
-23.644949,-46.592681
39.852137,-82.945717
-15.8386,-48.014114
52.335912,104.201863
41.372547,2.164982
40.206895,44.503216
36.528822,136.630157
13.795979,100.730444
15.033146,102.556468
61.722644,17.103045
-22.458843,-47.525129
-34.5505,-58.45157
35.657347,140.156529
-34.62811,-58.448504
30.590468,-88.067991
17.385225,102.816825
55.39768,36.009481
-22.705175,-47.672951
-26.919399,-49.096762
-23.623545,-46.533881
-28.228232,-48.668947
10.350956,123.914974
30.199844,-92.480483
5.65445,-0.22704
33.211721,-96.720578
37.964458,-1.21937
19.03151,72.840794
-18.910495,-48.314484
55.591469,37.268147
-21.773869,-43.354839
23.185859,120.24251
-29.991342,-51.047813
7.532401,3.915225
35.599982,139.345116
1.479764,103.711042
-42.739667,-65.044509
37.026253,27.372498
35.463696,139.625203
51.516775,0.440774
3.565557,98.284243
41.223686,32.669119
17.57377,120.452461
48.834892,2.418007
38.81377,-9.362925
36.419619,34.090493
-7.320945,112.756144
36.627018,-6.355783
34.677509,137.913883
-22.460134,-44.451955
45.443084,11.144641
14.433152,120.987811
6.44682,100.339983
34.235826,-84.35226
-7.511454,110.230772
13.780288,100.835934
40.680871,-73.995023
35.232166,139.671505
18.209966,42.558808
-34.614172,-58.703118
-7.128842,-34.933551
-7.112463,110.399703
34.571623,135.60885
53.802666,-1.572165
-29.710345,-52.431779
55.776674,37.581691
49.116772,-0.166679
-5.13499,119.44723
1.336273,103.74184
41.251174,28.492134
-6.868601,108.49824
-22.967752,-43.178993
13.17069,100.942097
43.751608,-1.335359
40.979698,-75.136563
41.835943,-71.484377
41.106756,-73.39443
45.762483,4.857658
-29.988478,-51.095021
50.107368,14.266992
-6.196247,106.825334
13.741785,100.547608
14.682461,121.041685
37.66238,127.039217
26.251136,50.206695
-22.957238,-42.790622
-22.83579,-43.310159
36.242525,139.85958
14.504604,121.054362
40.92694,-74.194088
38.851458,-90.87383
-6.916636,107.657269
-29.948378,-51.164354
36.595451,138.183145
-27.604991,-48.58963
5.160255,100.515793
-21.297842,-50.369483
-7.11916,110.40149
-14.846462,-39.028383
4.843252,-75.664435
37.225939,-3.622408
41.204185,-3.735352
41.0359,28.9833
51.701049,-8.498833
40.557214,-3.897905
34.418908,-79.369144
59.942937,10.893974
42.369523,-86.252449
50.608104,3.077379
43.232449,-77.647256
-6.31429,106.98776
-7.000649,110.477059
-0.327915,103.142667
37.501507,-77.443736
-18.738326,-39.753763
19.377353,-99.171488
41.714888,140.978435
45.091597,7.728701
25.364063,55.458298
25.330191,49.584942
13.911329,100.446806
-8.59381,116.08582
-24.521447,-51.670674
3.114612,101.587593
50.935264,-1.445974
-6.904864,107.649493
41.007859,28.852759
14.464594,121.020904
36.666156,-89.980595
-7.657117,112.687643
13.878096,121.08364
42.287693,-71.048115
-7.61431,110.440012
-26.061951,-53.048794
3.444781,101.54773
40.499917,30.168326
-6.047203,106.067068
-7.80593,110.37618
21.248863,40.408833
-27.102491,-48.910807
60.194409,29.676658
13.663237,100.69056
24.541354,46.734851
13.823092,121.062961
51.599756,-1.35325
13.784157,100.633432
26.230858,50.508911
4.586119,101.046575
18.86437,99.142026
52.947306,-1.144939
39.495121,-0.539935
36.090695,-87.010175
41.070321,28.912823
38.647603,39.12371
14.351097,120.950376
47.873314,1.89815
34.250674,-6.623372
-6.988594,110.405512
40.7765,-73.9435
42.554776,-8.991361
36.200687,-115.247824
-31.643626,-60.703482
34.726924,135.543762
33.887786,130.857129
-25.529255,-49.355909
21.573505,39.153347
17.968878,-76.778868
37.896854,-122.294788
42.487855,-82.982358
-22.955057,-43.332413
14.176501,120.803011
3.804908,103.326708
51.688343,-4.155554
-6.35147,106.813
-35.190322,-59.116394
14.933954,102.0522
14.44417,120.99746
34.552561,135.682534
45.598901,8.916459
35.357249,139.627384
25.268279,51.473025
29.765498,-91.172334
36.470856,-6.118062
36.339461,139.816217
54.692625,-5.869308
-23.54499,-46.682203
-6.29289,107.28925
10.978537,-63.867029
16.737213,100.190476
35.113509,136.885996
35.806562,-83.548186
-23.523242,-47.459385
-6.204751,106.789026
41.028057,29.015751
58.64717,16.038198
38.563335,141.244554
14.632138,121.082577
36.582568,-87.300241
28.885937,-81.903614
4.26652,103.43753
40.388029,49.844145
37.048997,138.292433
-0.321564,103.156134
42.478758,-122.793441
37.744121,128.881388
43.21471,-77.597207
22.35104,114.199213
42.869466,-8.565737
41.618164,2.27213
14.067949,121.319756
-3.310621,114.576642
-22.528946,-43.189661
37.66465,-77.627867
24.439373,54.574651
-7.03909,107.52631
58.038547,56.334228
-23.563688,-46.792846
36.777647,-4.104335
14.453964,120.573018
-25.531886,-49.236406
-35.333246,143.547563
40.720244,-74.039495
-3.440436,104.656511
15.729355,100.053897
16.73909,-92.63774
18.204615,-71.095825
5.927078,116.087047
51.508438,-0.079094
54.810615,32.018106
-34.854419,-57.927048
43.443676,6.726283
39.568071,2.662462
36.064321,139.743149
40.986041,14.860981
50.06067,14.401236
-28.665691,-49.403642
24.770845,46.685005
-22.412433,-49.411593
-0.8988,100.37028
14.292433,121.10718
38.924018,-77.055371
38.776591,-9.331717
35.696081,139.705735
3.07898,101.757704
53.350361,-0.905161
35.629694,139.56269
16.231448,103.257505
39.686914,-3.767725
51.929458,-1.372083
14.619987,121.126453
-6.83077,108.62066
60.298382,25.110976
-7.95832,112.6369
34.103258,-117.890541
21.459223,39.31898
50.873679,-1.57473
34.545492,135.800428
35.385925,139.533596
35.839443,139.793555
40.294111,-3.809666
-30.059298,-51.222033
52.479614,-1.962364
48.951561,2.443237
-11.994392,-77.008213
0.468459,101.404781
42.294713,-71.085309
34.763043,135.503721
13.843284,100.560232
35.679814,-86.276129
1.446442,103.794625
34.75099,135.526473
52.555677,13.431471
40.694342,-74.172294
-27.451592,-59.005526
42.779723,-7.417556
-6.257716,106.853075
45.640268,-73.587706
-2.998072,104.803283
52.612686,-0.265277
17.885205,102.761089
-6.91888,107.58687
-8.690761,115.206299
41.585761,-93.630167
36.301699,-82.301282
7.090699,125.611973
-23.658749,-46.569111
34.437121,135.60385
52.155208,-0.426282
42.987984,-78.168152
-7.156355,113.495292
50.37238,34.925656
35.688624,139.682376
41.44177,-81.639281
55.987475,93.12484
41.539583,-87.19224
1.45557,110.456126
14.650217,120.955419
-7.84898,110.3234
-25.994311,28.125875
55.662985,37.921451
-22.314052,-42.5199
7.387265,125.759457
-2.56165,140.71314
39.884911,32.826154
-6.83236,107.518358
35.365393,-79.094702
-17.874076,-51.728956
-22.950173,-43.184655
5.355973,-3.959444
-6.10596,106.77462
33.725386,-84.170673
42.390576,-7.121624
39.191592,-106.827918
30.031944,-90.012817
14.610083,121.007369
42.855858,-2.69822
-5.192276,119.44818
35.865913,139.960191
-3.036488,-59.972097
53.621699,-1.790175
37.373645,27.27595
35.32763,139.45744
-8.613136,115.181329
0,0
51.657942,39.238765
51.436729,-0.151571
14.753275,121.04779
-6.646216,106.848109
31.568206,130.549242
14.642674,121.112777
35.509246,139.708623
41.169192,-73.228411
-6.3012,107.02651
35.844221,139.770727
-6.715011,105.71119
8.494879,124.614617
-22.872072,-43.343283
-3.093699,-60.03675
3.229878,101.426307
24.478592,54.360002
51.484188,-3.235663
13.827616,121.382043
26.595642,-81.750543
40.793279,30.737774
35.707061,139.794601
34.589914,135.617506
42.280477,18.880868
1.519801,103.48254
-3.4476,119.377897
4.2776,117.884229
10.267781,123.844208
19.570752,41.956092
33.586089,130.396531
41.444425,27.922399
34.95175,135.700096
-23.598247,-46.67994
1.497099,103.926693
18.764851,-69.04848
51.055332,5.38895
-34.496284,-58.52888
-22.965004,-47.000811
2.210051,102.229264
3.55422,98.66077
24.431654,39.491579
27.19323,-80.229654
3.163845,101.759416
40.716449,-74.004394
33.54187,-84.646166
48.049924,0.340723
-6.90782,107.61463
-0.95875,100.36022
53.385285,-2.127442
9.96433,8.88286
-19.956418,-44.143767
28.623141,-81.291316
48.939157,2.479689
19.456496,-70.700676
-29.801804,31.035426
41.56911,2.004862
42.233075,-8.722644
-23.506629,-46.441358
-16.357772,-48.963143
43.077641,-83.594482
19.891552,99.845445
35.486921,139.637121
0,0
-7.71639,110.266953
-29.898417,-51.191215
36.804466,-76.090465
41.035445,28.818003
-6.173583,106.653893
-32.885344,-60.70543
-22.41797,-43.41846
53.366539,-1.204716
-7.154798,108.202776
35.81016,139.848805
40.673146,-73.788159
-28.998385,-49.759584
45.478138,9.123889
30.953378,-95.915158
44.911068,8.629384
48.9297,2.27104
51.764395,-0.248328
38.332994,-0.509857
-7.234606,112.746455
35.698496,139.807669
-34.580919,-58.694327
-6.210332,107.02855
-27.468574,-58.966819
-8.593182,115.186969
18.45055,-69.63127
-9.665291,-35.754163
34.664419,135.486642
-6.45586,106.83438
-3.835116,-38.487007
50.867127,-1.227414
35.087694,137.051128
36.097436,-80.247057
-34.49738,-58.54572
3.209358,113.091366
44.428404,8.751601
38.291665,-85.504911
38.006334,-1.03347
-6.326035,106.571813
53.652731,-1.3895
43.280384,5.419497
-30.09186,-51.338596
-6.48701,106.77138
51.426093,-0.551118
33.871332,-118.390768
32.4667,131.9876
41.5412,-8.437615
48.956567,2.496169
5.523516,95.293632
39.372912,-9.328041
43.646167,-79.383926
6.133611,100.374821
41.549013,32.422889
10.299422,123.863556
53.200292,-2.536053
2.725986,101.992157
35.415653,137.051885
41.706029,-85.923086
-2.533892,-44.269252
-6.295644,106.896366
19.887997,99.817675
-6.283322,106.932549
25.657118,-100.299859
-6.203248,106.97478
29.284356,-81.045026
10.328682,123.906257
25.864099,43.497641
33.318057,44.511976
40.462466,-3.571031
13.77769,100.707247
35.784431,138.324729
39.366023,141.092042
22.314288,114.226441
-3.963157,122.519851
-7.930809,112.601277
-23.435208,-46.738638
34.569778,133.74617
-19.867786,-43.94256
39.111339,-76.707887
40.454334,-86.903746
-7.10298,107.43774
53.389152,-2.910971
41.786208,-88.209716
3.569416,98.707331
-15.541878,-47.332724
57.939182,102.729334
36.431194,140.529367
3.221462,101.559924
34.376756,132.427632
29.314101,48.043479
-35.318543,149.137622
-6.32014,107.02828
43.601299,1.324729
24.584516,46.580251
-19.88709,-43.794364
24.798743,46.797488
35.206325,139.682116
29.948899,-89.970177
51.379242,0.161709
36.849854,-76.253474
47.488256,-111.236837
2.95317,99.07741
34.285997,135.297988
5.589756,-0.131956
13.092277,-59.583221
-7.809176,110.388516
-6.29979,106.11087
36.106076,36.032868
56.124714,10.157513
-3.055175,-60.049017
6.342787,-75.529771
-23.540125,-46.695523
5.623622,-0.068594
24.238451,55.711909
-7.308839,112.731964
-7.754072,110.3828
59.397114,56.805261
14.511858,121.041664
36.417161,139.032425
36.106042,36.032867
39.253405,-75.572688
3.52366,98.62644
36.181692,-86.264252
42.470434,-87.857429
51.513788,-3.410922
3.567914,98.650901
-31.353616,-64.333
29.293,48.071714
34.983309,135.763677
14.059132,121.152664
15.509715,120.965061
41.103296,28.808456
53.736717,-1.851251
33.596746,-84.29742
43.298951,-2.951012
37.709332,-3.974627
41.078255,29.044719
-3.101821,-60.009813
54.600155,-5.958252
49.269324,-123.248636
-25.311839,-57.521901
30.237806,-97.787076
34.661265,135.051818
14.293127,121.461281
40.300609,-3.924541
34.620537,135.498035
-8.023396,-34.960024
15.605864,103.809323
55.712775,36.870134
45.266448,11.436726
38.772822,-75.222251
38.892355,-92.339033
-23.944715,-46.383132
-36.298696,-61.71893
37.736157,-122.49443
28.358438,-81.587767
1.45247,103.932407
34.669793,135.813313
-32.039971,-63.561641
-0.173437,115.757267
31.998794,35.851467
40.404234,-79.913722
42.79974,-83.883613
2.921346,101.907825
42.47449,-83.075849
14.740674,121.039036
-8.002926,112.617657
15.474876,121.057657
-7.32476,112.789667
48.935953,2.513672
54.064043,26.511361
-22.508659,-44.079074
-22.907942,-43.270922
41.281968,36.345259
13.927499,100.634637
0.454887,101.458321
-25.555429,-49.251818
-6.216216,106.935046
29.334502,47.664629
-25.272749,-57.546931
-6.236554,106.976368
-6.61257,106.79724
37.993891,27.133532
-22.917589,-43.389917
41.90021,-84.033154
32.783632,-96.766793
53.258623,0.16737
34.362023,132.537636
40.379339,-74.163975
43.988043,-71.889166
25.758109,55.933451
18.4985,-69.857143
40.919205,29.163388
-7.639007,110.427146
43.728876,-79.434642
-34.507933,-58.481385
24.637064,46.537962
15.31873,103.675527
-8.11883,-34.919727
14.754633,-17.487693
-7.287571,112.740649
-4.3548,119.88774
-34.806721,-58.392284
29.283983,47.997181
1.046486,104.239668
-34.60478,-58.408856
40.998346,28.644904
40.481412,-2.733683
51.573576,0.181835
34.981664,-89.981454
14.624228,121.032897
59.193927,10.899133
35.423979,-97.546663
13.774106,100.640661
19.476029,-99.062656
-34.790888,-58.366607
-6.533811,106.770725
37.693405,-97.273312
34.043997,-93.392086
19.434907,-99.083655
3.237768,101.705255
4.643782,-74.054813
36.108347,-5.442677
43.610474,-72.972721
39.074254,-77.008666
-1.367414,-48.331548
3.606602,98.69524
51.68305,-3.383679
6.206095,-75.574882
43.025656,141.426272
35.162032,138.616464
24.637399,46.720064
-16.843219,-49.55879
28.512477,-81.478874
2.857199,101.44083
40.745609,-73.976239
1.289928,103.802621
-22.863776,-43.097038
14.040787,121.152033
36.803257,34.621085
40.29723,-74.642098
48.904624,2.446486
34.219017,-84.373953
40.97002,40.397409
1.493894,103.767075
39.975663,-75.253913
-16.752971,-49.20896
1.478712,124.911083
0,0
-21.301942,-50.325989
35.322769,136.855453
33.931287,35.642523
25.005994,55.875914
-6.194319,106.859677
-7.563409,110.839271
48.929032,2.428892
37.395088,-5.921041
41.271754,36.317868
34.661065,135.082925
40.969841,29.092017
52.13049,-0.474515
-22.963759,-43.173506
33.732486,73.172696
45.670296,0.174663
18.485791,-66.796307
38.09054,-85.851396
-24.998885,-53.517605
34.797131,135.623902
37.49724,126.9997
34.350245,-119.062996
-22.951241,-43.184882
39.431059,-0.361616
40.637084,-7.868606
1.350664,103.755105
35.04796,136.510853
26.886614,42.16993
18.486283,-69.885971
36.833073,-76.051884
-20.468501,-54.551267
52.769659,-1.225597
-34.816818,-58.355536
14.615204,120.996539
13.7803,100.475779
-15.838622,-48.057933
39.348071,-76.711349
15.498652,120.939641
-7.333363,112.739656
16.687308,121.552922
-27.317654,-58.56406
-6.130397,106.742887
23.762072,-99.120815
39.476114,-75.224414
14.619696,-61.068098
37.908572,127.085274
51.527229,-0.107052
14.651821,121.05365
-3.807134,-38.522417
-12.94965,-38.47417
33.94124,130.956627
31.94815,35.923323
43.583692,-8.155261
-20.309575,-40.367869
13.863855,100.711048
34.93115,137.051719
14.587499,121.000429
19.292419,-99.218384
39.758509,-104.98254
-23.681696,133.866678
-23.324797,-51.113294
-7.287101,112.67522
-12.990166,-38.491904
59.415676,13.668063
35.855055,-78.576752
49.408402,20.552597
2.443915,101.860722
54.929881,-1.455304
59.799654,30.273352
56.951996,24.05448
34.679339,133.948158
16.27517,103.10793
46.954587,31.963418
50.97234,6.947385
-7.7413,110.354427
55.173338,-6.707559
-6.343741,106.72184
-22.781083,-43.025143
-7.126108,110.284384
34.769466,135.51339
-24.776375,-65.414339
29.494446,-98.523049
7.027899,79.912599
-6.156988,106.868636
-6.144713,106.683073
30.940316,30.806167
53.977316,-1.06153
51.501159,-0.160134
14.504604,121.054362
42.55925,-71.261304
17.03645,99.075241
34.784004,135.486816
-34.723002,-58.408937
-23.49285,-46.473603
51.532303,0.802705
51.534511,46.01188
41.005083,28.804109
-31.611056,-60.697505
-6.208275,106.893245
41.074378,28.922849
-19.910247,-43.948527
29.595061,-95.289285
-23.098089,-47.010283
-6.254006,106.986705
-20.197843,-40.274182
41.019362,28.950349
6.134717,125.176118
51.93591,6.125181
14.659349,102.754091
37.883927,-4.764677
41.014044,29.140786
26.311032,-98.294235
-7.05808,110.42881
-6.199659,107.001016
40.485802,-3.59357
21.026714,-89.604993
33.309468,131.501445
40.208334,29.018274
53.439818,-2.974443
40.829262,140.711907
-23.555949,-46.657099
40.934934,27.48095
-25.392881,-49.252921
43.251454,-5.776658
-6.880698,107.549496
-6.136009,106.198703
-0.144005,102.150705
-8.54311,115.223085
35.691179,139.606029
15.605978,121.153023
40.037026,28.409175
14.87452,120.859619
37.787063,29.025288
48.870178,2.399645
0,0
-22.896229,-43.099134
-6.82642,110.854951
36.082793,-79.963567
32.239013,76.325248
53.9,27.5667
45.552775,9.779669
-7.741763,110.301812
-29.689418,-51.14421
-6.414277,106.842635
51.86362,-2.217324
1.36488,99.2843
37.88028,138.960047
40.713934,-4.189074
-5.104221,105.322396
48.741192,1.391746
49.346053,2.457121
7.124408,125.637249
-18.722003,-39.885101
25.675046,51.501887
35.655239,10.087168
-16.022285,-48.076879
39.91632,28.160534
18.099101,100.165658
34.440369,-83.091461
53.223077,6.549854
3.129793,101.727936
-29.988485,-50.138272
-25.400727,-49.228422
10.891586,123.415106
5.250612,100.434918
42.986465,144.428277
-34.906815,-58.015693
16.397617,120.610867
36.401712,10.578568
-23.681696,133.866678
13.505409,144.774641
40.35174,28.926638
-6.152778,106.950877
41.091319,29.061606
16.766654,-93.154906
33.898222,-5.550592
36.616276,137.247305
36.736947,-5.787905
14.386852,120.974713
1.28521,103.8508
-23.079144,-46.617561
-7.480358,112.712358
39.704217,-105.079067
2.703897,101.895621
41.755113,-88.222415
43.160893,-77.617993
-27.425287,-48.423086
33.840636,-78.610316
1.359345,103.946223
42.137109,-4.837991
10.504,-84.703506
-6.846676,107.489546
14.898232,100.407871
14.753275,121.047789
56.591138,-3.338797
55.968043,37.17102
41.048701,28.97931
39.31905,-76.508702
-26.871113,-49.131709
28.876095,-13.822105
37.418447,-77.635305
-0.101931,109.386991
8.543116,98.874584
-23.541013,-46.918072
13.758471,100.653589
38.89408,-77.089599
10.360321,-84.475528
-16.727685,-49.239504
34.748839,-82.337647
3.46822,101.648866
14.344848,120.94899
34.463958,135.452689
-3.994541,122.50282
-6.61787,110.69191
-23.639563,-46.566898
-25.973841,-52.567636
27.871953,-15.424296
26.282707,50.607322
-6.12228,106.878103
30.829718,-93.271407
33.557459,-86.975114
25.392344,55.498881
30.098146,40.38966
35.572945,139.707143
-19.957158,-44.204491
40.718556,-73.700225
38.429781,21.364316
13.688661,-89.21096
32.837378,130.697476
15.138549,120.564908
-22.818673,-42.995225
-6.262032,107.113561
38.658207,141.447887
25.743284,-100.354215
33.586569,130.397913
35.695671,139.491747
-6.928605,107.583401
3.199521,101.709346
-7.130177,110.411101
-5.13504,119.49686
51.396267,-0.253926
-8.65526,115.19359
47.091978,-0.910866
14.560919,121.115378
4.629511,-74.184043
36.050669,-5.64589
38.435754,27.142271
-15.176755,-49.547755
39.48545,28.139249
34.724525,135.246939
-22.901996,-43.352422
35.625929,139.69294
10.448207,-73.278291
41.002424,40.598593
26.415976,50.042266
14.558222,121.056469
14.54203,121.005863
45.416362,-92.989224
3.00762,101.569756
-3.43626,114.85159
38.33569,38.273043
1.514087,124.862226
-23.82714,30.15483
46.334947,-81.58163
-23.462204,-46.267597
15.737779,120.571458
0,0
52.685241,0.945173
29.400777,-94.911374
3.086334,103.079514
14.503664,121.053205
40.991358,39.760968
52.860861,-2.163132
-6.21152,106.7534
15.171757,120.598282
35.315898,139.279953
37.542686,-5.086338
-22.343289,-41.760393
-3.325244,114.57865
-6.342376,106.914192
14.629901,102.7855
10.487009,-66.921092
-6.494477,106.842437
-27.51062,-48.639418
-6.27273,107.053205
1.480258,103.720122
-6.36443,106.72504
51.439337,0.089087
-23.708703,-51.761363
-2.203078,-80.0618
36.379052,139.046265
-22.227769,-49.821374
2.979091,101.622315
-22.404849,-43.090649
29.289434,48.023964
38.047238,-84.6861
13.744085,100.566602
53.407773,-2.985546
-7.727091,111.040307
53.478802,-2.232794
14.757396,120.942182
-22.83093,-43.043127
18.468862,-70.05041
51.501686,-0.008043
54.968953,-1.606457
-20.655046,-40.507913
35.805247,139.454152
-34.536664,-58.727681
-0.03148,109.32127
32.79175,130.368255
37.803203,-0.810451
-6.22405,107.087107
42.173413,-8.728524
-29.182343,-51.222061
12.782967,101.650257
17.49619,47.11494
34.796962,135.634724
33.653776,-112.139633
-18.912493,-48.24494
14.514584,120.996029
36.754642,28.940637
-6.905669,107.606344
41.400973,-81.569045
-34.736022,-58.319724
42.77396,-71.245593
18.223063,-65.913452
-6.300272,107.025301
41.187811,1.548648
51.347227,12.317846
35.527291,139.374729
28.681115,77.317511
-8.119667,-34.900229
-6.17421,106.766624
35.308194,139.486933
-6.326004,107.017155
34.726111,135.633059
-22.985778,-43.208343
29.341468,48.073138
14.623076,121.128686
38.311915,-75.891246
38.424571,27.199453
-6.32134,106.93817
4.968253,114.909927
-6.25381,106.872697
42.747163,-71.428189
-8.180382,111.661721
-27.439469,-48.405586
36.762644,-77.8288
42.713592,-71.355603
34.332586,135.869432
44.195386,12.409295
39.024529,48.693077
-6.183877,106.802084
56.070565,94.608097
26.344187,-80.181458
19.833324,99.778303
35.699826,139.666184
-6.918655,107.645265
-2.551717,120.347026
40.409892,27.311056
3.754534,102.561693
35.801641,139.480003
42.297022,-73.274453
